timestamp,price
2025-07-07T15:23:52.939786500+09:00,2571.26
2025-07-07T15:24:22.933535700+09:00,2571.26
2025-07-07T15:24:52.927548600+09:00,2571.26
2025-07-07T15:25:22.935122+09:00,2572.34
2025-07-07T15:25:52.929055300+09:00,2572.34
2025-07-07T15:26:22.934464200+09:00,2572.34
2025-07-07T15:26:52.931572300+09:00,2572.68
2025-07-07T15:27:22.927039400+09:00,2572.68
2025-07-07T15:27:52.929893300+09:00,2572.68
2025-07-07T15:28:22.927520500+09:00,2574.17
2025-07-07T15:28:52.937962300+09:00,2574.17
2025-07-07T15:29:22.934124500+09:00,2574.17
2025-07-07T15:29:52.926702600+09:00,2574.67
2025-07-07T15:30:22.937643800+09:00,2574.67
2025-07-07T15:30:52.929042800+09:00,2574.67
2025-07-07T15:31:22.933856500+09:00,2575.24
2025-07-07T15:31:52.934819300+09:00,2575.24
2025-07-07T15:32:22.941673600+09:00,2575.24
2025-07-07T15:32:52.928115400+09:00,2575.34
2025-07-07T15:33:22.939303500+09:00,2575.34
2025-07-07T15:33:52.941062300+09:00,2575.34
2025-07-07T15:34:22.927590900+09:00,2575.13
2025-07-07T15:34:52.930921100+09:00,2575.13
2025-07-07T15:35:22.933641+09:00,2575.13
2025-07-07T15:35:52.937276300+09:00,2574.95
2025-07-07T15:36:22.932227500+09:00,2574.95
2025-07-07T15:36:52.927488900+09:00,2574.95
2025-07-07T15:37:22.937808200+09:00,2574.14
2025-07-07T15:37:52.937402700+09:00,2574.14
2025-07-07T15:38:22.933383600+09:00,2574.14
2025-07-07T15:38:52.930108300+09:00,2573.49
2025-07-07T15:39:22.939261700+09:00,2573.49
2025-07-07T15:39:52.934754400+09:00,2573.49
2025-07-07T15:40:22.928846500+09:00,2573
2025-07-07T15:40:52.927510200+09:00,2573
2025-07-07T15:41:22.939298300+09:00,2573
2025-07-07T15:41:52.932659500+09:00,2572.13
2025-07-07T15:42:22.938387300+09:00,2572.13
2025-07-07T15:42:52.937640400+09:00,2572.13
2025-07-07T15:43:22.937745800+09:00,2571.98
2025-07-07T15:43:52.937955400+09:00,2571.98
